node_uuid,row_number,mods_titleinfo_title,sort_order,type,mods_genre_authority_local,mods_genre_subgenre_authority_local,subgenre_audiovisual_materials,subgenre_ephemera,subgenre_manuscripts,subgenre_publications,subgenre_realia,subgenre_visual_materials,mods_personal_name_author,mods_personal_name_editor,mods_personal_name_photographer,mods_personal_name_addressee,mods_name_personal_namepart_refined,family_name,mods_origininfo_dateother,mods_origininfo_datecreated,date_full,date_note,mods_language_languageterm_text,mods_physicaldescription_extent,mods_abstract,mods_subject_geographic,mods_subject_corporate_name,mods_subject_personal_name,mods_subject_topic,mods_subject_family_name,ismemberof,ispartof,sequence_id,mods_identifier_local,mods_location_shelflocator,pid,mods_accesscondition_restriction_on_access,mods_accesscondition_use_and_reproduction,mods_recordinfo_recordcontentsource,mods_relateditem_host_titleinfo_title,mods_recordinfo_recordcreationdate,documents,images,texts,videos,audios
6269ad97-1831-4954-9a2a-ba465c86c4f6,176,"Page 61 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",176,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,61,yhm-spe-bro-01-field_s061,,hamLibSparc:12381855,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s061.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s061.txt,,
0ac5d4b4-1554-4044-992a-9d48b4c9ded7,177,"Page 62 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",177,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,62,yhm-spe-bro-01-field_s062,,hamLibSparc:12381856,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s062.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s062.txt,,
fa5f379a-668f-489c-994a-659b409ef98a,178,"Page 63 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",178,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,63,yhm-spe-bro-01-field_s063,,hamLibSparc:12381857,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s063.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s063.txt,,
3853963c-f2d5-4871-b751-8b9ac173ce5f,179,"Page 64 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",179,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,64,yhm-spe-bro-01-field_s064,,hamLibSparc:12381858,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s064.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s064.txt,,
963e6412-f94a-4371-a61d-5a05955db1ac,180,"Page 65 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",180,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,65,yhm-spe-bro-01-field_s065,,hamLibSparc:12381859,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s065.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s065.txt,,
7b216dd3-65f1-49da-9bc4-31f973589fff,181,"Page 66 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",181,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,66,yhm-spe-bro-01-field_s066,,hamLibSparc:12381860,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s066.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s066.txt,,
1653db27-dc98-4b66-bf76-f225984548f0,182,"Page 67 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",182,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,67,yhm-spe-bro-01-field_s067,,hamLibSparc:12381861,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s067.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s067.txt,,
a0487d83-add6-404d-baf0-9b57a783f22f,183,"Page 68 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",183,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,68,yhm-spe-bro-01-field_s068,,hamLibSparc:12381862,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s068.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s068.txt,,
12b3e265-0f7d-4b49-90ba-963b7aafb1f8,184,"Page 69 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",184,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,69,yhm-spe-bro-01-field_s069,,hamLibSparc:12381863,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s069.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s069.txt,,
d24b382b-45cd-4530-beb2-dd364447f103,185,"Page 70 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",185,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,70,yhm-spe-bro-01-field_s070,,hamLibSparc:12381864,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s070.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s070.txt,,
03dc0a9e-c9f9-458b-8522-9377eb385495,186,"Page 71 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",186,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,71,yhm-spe-bro-01-field_s071,,hamLibSparc:12381865,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s071.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s071.txt,,
7cbd15a7-3424-4ddd-ab4e-52ee8bbcefd7,187,"Page 72 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",187,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,72,yhm-spe-bro-01-field_s072,,hamLibSparc:12381866,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s072.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s072.txt,,
2c7b7901-c24c-4fc1-8670-9cae582ab3c6,188,"Page 73 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",188,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,73,yhm-spe-bro-01-field_s073,,hamLibSparc:12381867,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s073.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s073.txt,,
99f27429-1a5d-41ae-8e89-a5c24589add4,189,"Page 74 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",189,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,74,yhm-spe-bro-01-field_s074,,hamLibSparc:12381868,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s074.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s074.txt,,
1a98f6c0-8298-46a2-b891-29c58795b256,190,"Page 75 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",190,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,75,yhm-spe-bro-01-field_s075,,hamLibSparc:12381869,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s075.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s075.txt,,
3572ffe2-4231-4b35-9102-51f351e61c73,191,"Page 76 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",191,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,76,yhm-spe-bro-01-field_s076,,hamLibSparc:12381870,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s076.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s076.txt,,
96723f43-162a-48ec-bd93-9d4d6791fbd2,192,"Page 77 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",192,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,77,yhm-spe-bro-01-field_s077,,hamLibSparc:12381871,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s077.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s077.txt,,
d7c1eebc-9315-46cc-8fca-0c29cf929a3f,193,"Page 78 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",193,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,78,yhm-spe-bro-01-field_s078,,hamLibSparc:12381872,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s078.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s078.txt,,
b18e5689-2c3e-4a34-b842-1d41c8149eee,194,"Page 79 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",194,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,79,yhm-spe-bro-01-field_s079,,hamLibSparc:12381873,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s079.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s079.txt,,
1c824073-716c-4c38-bf83-1695ecdf0d52,195,"Page 80 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",195,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,80,yhm-spe-bro-01-field_s080,,hamLibSparc:12381874,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s080.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s080.txt,,
e36b6d90-35e1-49d3-bcbc-446c1948a635,196,"Page 81 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",196,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,81,yhm-spe-bro-01-field_s081,,hamLibSparc:12381875,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s081.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s081.txt,,
6a2d35e6-3b52-4ea1-8767-0ef669eafebb,197,"Page 82 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",197,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,82,yhm-spe-bro-01-field_s082,,hamLibSparc:12381876,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s082.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s082.txt,,
4e73386b-3a8c-45ea-959d-eba95d6cc4af,198,"Page 83 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",198,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,83,yhm-spe-bro-01-field_s083,,hamLibSparc:12381877,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s083.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s083.txt,,
eb9bb8bb-3b9d-4771-b33c-f57d8b53ce09,199,"Page 84 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",199,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,84,yhm-spe-bro-01-field_s084,,hamLibSparc:12381878,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s084.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s084.txt,,
26e2ceaf-98cf-4167-b645-4c638b166751,200,"Page 85 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",200,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,85,yhm-spe-bro-01-field_s085,,hamLibSparc:12381879,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s085.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s085.txt,,
1c425031-bbba-40f7-afe7-8f83b3f8dcad,201,"Page 86 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",201,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,86,yhm-spe-bro-01-field_s086,,hamLibSparc:12381880,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s086.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s086.txt,,
288d9455-0798-4ffb-ad36-4347b5765647,202,"Page 87 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",202,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,87,yhm-spe-bro-01-field_s087,,hamLibSparc:12381881,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s087.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s087.txt,,
0d325da1-f806-405b-a547-94a5b740e0fe,203,"Page 88 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",203,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,88,yhm-spe-bro-01-field_s088,,hamLibSparc:12381882,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s088.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s088.txt,,
551119b7-6c17-4bf6-8ef7-e325f80d6e47,204,"Page 89 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",204,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,89,yhm-spe-bro-01-field_s089,,hamLibSparc:12381883,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s089.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s089.txt,,
d0e19d0f-aa99-4204-a37f-41d9541fd783,205,"Page 90 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",205,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,90,yhm-spe-bro-01-field_s090,,hamLibSparc:12381884,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s090.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s090.txt,,
65b4e4b9-38f1-4051-8408-a91eb003fd3f,206,"Page 91 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",206,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,91,yhm-spe-bro-01-field_s091,,hamLibSparc:12381885,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s091.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s091.txt,,
551646bf-3ded-4870-bdfc-00ea95d87ee2,207,"Page 92 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",207,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,92,yhm-spe-bro-01-field_s092,,hamLibSparc:12381886,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s092.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s092.txt,,
aec5585b-635b-494d-94fc-a25a7ff49452,208,"Page 93 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",208,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,93,yhm-spe-bro-01-field_s093,,hamLibSparc:12381887,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s093.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s093.txt,,
34a5fd0e-a996-4005-bcf9-32ac6fac91a4,209,"Page 94 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",209,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,94,yhm-spe-bro-01-field_s094,,hamLibSparc:12381888,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s094.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s094.txt,,
90f18a1e-d458-4d16-a072-35d118f3f9f6,210,"Page 95 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",210,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,95,yhm-spe-bro-01-field_s095,,hamLibSparc:12381889,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s095.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s095.txt,,
efe595ab-ef6d-4a37-a3a8-f3c6e88f15aa,211,"Page 96 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",211,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,96,yhm-spe-bro-01-field_s096,,hamLibSparc:12381890,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s096.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s096.txt,,
bb6ee13b-6dfe-4a45-8f09-6d7f64042fa7,212,"Page 97 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",212,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,97,yhm-spe-bro-01-field_s097,,hamLibSparc:12381891,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s097.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s097.txt,,
6bf89f0b-c5e3-461d-a04d-2634375760ff,213,"Page 98 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",213,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,98,yhm-spe-bro-01-field_s098,,hamLibSparc:12381892,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s098.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s098.txt,,
e794bf50-7a34-4d81-93ee-79ecd7df9e21,214,"Page 99 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",214,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,99,yhm-spe-bro-01-field_s099,,hamLibSparc:12381893,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s099.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s099.txt,,
4ca705be-542a-4e74-a457-96c55cae782b,215,"Page 100 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",215,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,100,yhm-spe-bro-01-field_s100,,hamLibSparc:12381894,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s100.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s100.txt,,
c160ac58-3d9f-405e-ac18-150102abf5f1,216,"Page 101 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",216,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,101,yhm-spe-bro-01-field_s101,,hamLibSparc:12381895,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s101.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s101.txt,,
ec8a6663-6f3b-41e5-91c7-9ea45b9bbc23,217,"Page 102 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",217,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,102,yhm-spe-bro-01-field_s102,,hamLibSparc:12381896,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s102.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s102.txt,,
7a6bf5a9-0504-4274-b3fc-d76636b5439b,218,"Page 103 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",218,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,103,yhm-spe-bro-01-field_s103,,hamLibSparc:12381897,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s103.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s103.txt,,
d443a0d6-b647-4195-b6ab-ff89f66a266e,219,"Page 104 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",219,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,104,yhm-spe-bro-01-field_s104,,hamLibSparc:12381898,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s104.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s104.txt,,
1ad1cf58-6bdd-4533-9503-cf783f247235,220,"Page 105 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",220,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,105,yhm-spe-bro-01-field_s105,,hamLibSparc:12381899,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s105.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s105.txt,,
